# time, roll_desired, roll, lean_desired, lean 
0.2860000000000002,0.15,-1.407925141730658,0.6119199856077155,1.5707999941184942
0.2870000000000002,0.15,-1.4195756749953121,0.45005613613472806,1.5707999941264805
0.2880000000000002,0.15,-1.4312068178452841,0.2875488502187409,1.5707999941347603
0.2890000000000002,0.15,-1.4453622429542674,5.47223334976532,1.5708001124769626
0.2900000000000002,0.15,-1.4595011014798251,5.289071322310183,1.5707999934728654
0.2910000000000002,0.15,-1.4736140339915649,5.0849348915629164,1.5707999904743386
0.2920000000000002,0.15,-1.487701826920405,4.882710403546683,1.5707999910099193
0.2930000000000002,0.15,-1.501764675118363,4.680901030367027,1.5707999912863586
0.2940000000000002,0.15,-1.5158024705339426,4.478707110093135,1.5707999914048216
0.2950000000000002,0.15,-1.5298149941532109,4.275753825826446,1.5707999914606243
0.2960000000000002,0.15,-1.543802007944717,4.0718645607442685,1.570799991492533
0.2970000000000002,0.15,-1.5577632979165776,3.866951896174698,1.5707999915155597
0.2980000000000002,0.15,-1.5716986945537856,3.6609674583410543,1.5707999915354867
0.2990000000000002,0.15,-1.5856080830327197,3.4538793353568225,1.5707999915545405
0.3000000000000002,0.15,-1.599491408888406,3.2456620620388112,1.5707999915735764
0.3010000000000002,0.15,-1.6133486816811187,3.0362922255163154,1.5707999915929232
0.3020000000000002,0.15,-1.6271799777882943,2.8257465487889326,1.5707999916127071
0.3030000000000002,0.15,-1.6409854428146893,2.6140010551313515,1.5707999916329767
0.3040000000000002,0.15,-1.6547652938357758,2.4010307008098457,1.5707999916537505
0.3050000000000002,0.15,-1.6685198215687342,2.1868092105000643,1.570799991675035
0.3060000000000002,0.15,-1.6822493925137114,1.9713090012829773,1.5707999916968343
0.3070000000000002,0.15,-1.6959544510859685,1.7545011465268718,1.5707999917191495
0.3080000000000002,0.15,-1.7096355217503327,1.5363553589417953,1.5707999917419808
0.3090000000000002,0.15,-1.7232932111654855,1.3168399839922393,1.5707999917653312
0.3100000000000002,0.15,-1.7369282103440604,1.095921999822268,1.5707999917892006
0.3110000000000002,0.15,-1.750541296833851,0.873567021956902,1.5707999918135909
0.3120000000000002,0.15,-1.7641333369251673,0.6497393118470609,1.5707999918385045
0.3130000000000002,0.15,-1.7784448313288468,-3.183650193105478,1.5708000713394359
0.3140000000000002,0.15,-1.792875207466674,-3.2667302556886715,1.5707999960849408
0.3150000000000002,0.15,-1.8073126404311126,-3.259280369845668,1.5707999882768098
0.3160000000000002,0.15,-1.8217493391688284,-3.271233428769767,1.5707999887728157
0.3170000000000002,0.15,-1.8359704990778474,-3.5441698173750016,1.5707999817001213
0.3180000000000002,0.15,-1.850179032421096,-3.5746434063662007,1.57079998986608
0.31900000000000023,0.15,-1.8643723370369825,-3.609705261105142,1.5707999898046083
0.32000000000000023,0.15,-1.8785504635178734,-3.6460687116681134,1.570799989697145
0.32100000000000023,0.15,-1.8958485930164246,3.0880063175339587,1.5708000471955927
0.32200000000000023,0.15,-1.9131374840005562,3.0053804089395086,1.5707999862614381
0.32300000000000023,0.15,-1.930408267518681,2.9002778256501487,1.5707999849244365
0.32400000000000023,0.15,-1.938981318875806,-11.728757141445383,1.5707995801485597
0.32500000000000023,0.15,-1.9471918490267894,-12.679990148909571,1.5707999669277888
0.32600000000000023,0.15,-1.955359029844857,-12.90168776793789,1.5707999965583443
0.32700000000000023,0.15,-1.9634977088495575,-13.089786671025047,1.5707999957567917
0.32800000000000024,0.15,-1.971619542926311,-13.25946016918837,1.5707999953551903
0.32900000000000024,0.15,-1.9797293778039975,-13.422108013722934,1.5707999952031546
0.33000000000000024,0.15,-1.9878293956140802,-13.58222745741582,1.5707999951513312
0.33100000000000024,0.15,-1.9959207437263813,-13.741601978177924,1.570799995139243
0.33200000000000024,0.15,-2.0040041732689535,-13.900937042519509,1.5707999951430074
0.33300000000000024,0.15,-2.0120802856085533,-14.060517725529683,1.5707999951531249
0.33400000000000024,0.15,-2.0201496285606937,-14.220462811311563,1.5707999951658378
0.33500000000000024,0.15,-2.0282127335490756,-14.380826055848425,1.5707999951796523
